Workflow ID,APE version,Has bug,Question,Constraint,Ontology,Workflow length,Signature error,Semantic imprecision error,Redundancy error,Data quality error,Correct answer?,Notes,Workflow description
5.F.24,0.9.1,0.00,5.00,Zonal statistics,Full,3.00,0.00,0.00,0.00,1.00,1.00,,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) IDWInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) FieldRasterIntervalA(UsedT1.0) FocalStatisticsMeanInterval(Tool2) FieldRasterIntervalA(MemT2.0) [MemT0.1] <- (UsedT2.0) LatticeVectorA(UsedT2.0) [MemT2.0] <- (UsedT2.1) FieldRasterIntervalA(UsedT2.1) ZonalStatisticsMeanInterval(Tool3) IntervalALatticeVectorA(MemT3.0) [MemT3.0] <- (UsedT3.0) IntervalALatticeVectorA(UsedT3.0)
5.F.25,0.9.1,0.00,5.00,Zonal statistics,Full,3.00,0.00,0.00,0.00,1.00,1.00,,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) KrigingInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) FieldRasterIntervalA(UsedT1.0) FocalStatisticsMeanInterval(Tool2) FieldRasterIntervalA(MemT2.0) [MemT0.1] <- (UsedT2.0) LatticeVectorA(UsedT2.0) [MemT2.0] <- (UsedT2.1) FieldRasterIntervalA(UsedT2.1) ZonalStatisticsMeanInterval(Tool3) IntervalALatticeVectorA(MemT3.0) [MemT3.0] <- (UsedT3.0) IntervalALatticeVectorA(UsedT3.0)
5.F.26,0.9.1,0.00,5.00,Zonal statistics,Full,4.00,0.00,0.00,0.00,1.00,1.00,,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) ThiessenPolygonsInterval(Tool1) CoverageIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) CoverageIntervalA(UsedT1.0) CoverageToIntervalFieldRaster(Tool2) FieldRasterIntervalA(MemT2.0) [MemT2.0] <- (UsedT2.0) FieldRasterIntervalA(UsedT2.0) FocalStatisticsMeanInterval(Tool3) FieldRasterIntervalA(MemT3.0) [MemT0.1] <- (UsedT3.0) LatticeVectorA(UsedT3.0) [MemT3.0] <- (UsedT3.1) FieldRasterIntervalA(UsedT3.1) ZonalStatisticsMeanInterval(Tool4) IntervalALatticeVectorA(MemT4.0) [MemT4.0] <- (UsedT4.0) IntervalALatticeVectorA(UsedT4.0)
5.F.27,0.9.1,0.00,5.00,Zonal statistics,Full,4.00,0.00,0.00,1.00,0.00,1.00,,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) IDWInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) FieldRasterIntervalA(UsedT1.0) [MemT0.0] <- (UsedT1.1) IntervalAPointMeasures(UsedT1.1) ExtractFieldRasterValuestoPointMeasuresInterval(Tool2) IntervalAPointMeasures(MemT2.0) [MemT2.0] <- (UsedT2.0) IntervalAPointMeasures(UsedT2.0) KrigingInterval(Tool3) FieldRasterIntervalA(MemT3.0) [MemT0.1] <- (UsedT3.0) LatticeVectorA(UsedT3.0) [MemT3.0] <- (UsedT3.1) FieldRasterIntervalA(UsedT3.1) ZonalStatisticsMeanInterval(Tool4) IntervalALatticeVectorA(MemT4.0) [MemT4.0] <- (UsedT4.0) IntervalALatticeVectorA(UsedT4.0)
5.F.28,0.9.1,0.00,5.00,Zonal statistics,Full,4.00,0.00,0.00,1.00,0.00,1.00,,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) KrigingInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) FieldRasterIntervalA(UsedT1.0) [MemT0.0] <- (UsedT1.1) IntervalAPointMeasures(UsedT1.1) ExtractFieldRasterValuestoPointMeasuresInterval(Tool2) IntervalAPointMeasures(MemT2.0) [MemT2.0] <- (UsedT2.0) IntervalAPointMeasures(UsedT2.0) KrigingInterval(Tool3) FieldRasterIntervalA(MemT3.0) [MemT0.1] <- (UsedT3.0) LatticeVectorA(UsedT3.0) [MemT3.0] <- (UsedT3.1) FieldRasterIntervalA(UsedT3.1) ZonalStatisticsMeanInterval(Tool4) IntervalALatticeVectorA(MemT4.0) [MemT4.0] <- (UsedT4.0) IntervalALatticeVectorA(UsedT4.0)
5.F.29,0.9.1,0.00,5.00,Zonal statistics,Full,4.00,0.00,0.00,1.00,0.00,1.00,,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) IDWInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) FieldRasterIntervalA(UsedT1.0) [MemT0.0] <- (UsedT1.1) IntervalAPointMeasures(UsedT1.1) ExtractFieldRasterValuestoPointMeasuresInterval(Tool2) IntervalAPointMeasures(MemT2.0) [MemT2.0] <- (UsedT2.0) IntervalAPointMeasures(UsedT2.0) IDWInterval(Tool3) FieldRasterIntervalA(MemT3.0) [MemT0.1] <- (UsedT3.0) LatticeVectorA(UsedT3.0) [MemT3.0] <- (UsedT3.1) FieldRasterIntervalA(UsedT3.1) ZonalStatisticsMeanInterval(Tool4) IntervalALatticeVectorA(MemT4.0) [MemT4.0] <- (UsedT4.0) IntervalALatticeVectorA(UsedT4.0)
5.F.30,0.9.1,0.00,5.00,Zonal statistics,Full,4.00,0.00,0.00,1.00,0.00,1.00,,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) KrigingInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) FieldRasterIntervalA(UsedT1.0) [MemT0.0] <- (UsedT1.1) IntervalAPointMeasures(UsedT1.1) ExtractFieldRasterValuestoPointMeasuresInterval(Tool2) IntervalAPointMeasures(MemT2.0) [MemT2.0] <- (UsedT2.0) IntervalAPointMeasures(UsedT2.0) IDWInterval(Tool3) FieldRasterIntervalA(MemT3.0) [MemT0.1] <- (UsedT3.0) LatticeVectorA(UsedT3.0) [MemT3.0] <- (UsedT3.1) FieldRasterIntervalA(UsedT3.1) ZonalStatisticsMeanInterval(Tool4) IntervalALatticeVectorA(MemT4.0) [MemT4.0] <- (UsedT4.0) IntervalALatticeVectorA(UsedT4.0)
5.F.31,0.9.1,0.00,5.00,Zonal statistics,Full,4.00,0.00,0.00,1.00,1.00,1.00,,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) IDWInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) FieldRasterIntervalA(UsedT1.0) FocalStatisticsMeanInterval(Tool2) FieldRasterIntervalA(MemT2.0) [MemT2.0] <- (UsedT2.0) FieldRasterIntervalA(UsedT2.0) FocalStatisticsMeanInterval(Tool3) FieldRasterIntervalA(MemT3.0) [MemT0.1] <- (UsedT3.0) LatticeVectorA(UsedT3.0) [MemT3.0] <- (UsedT3.1) FieldRasterIntervalA(UsedT3.1) ZonalStatisticsMeanInterval(Tool4) IntervalALatticeVectorA(MemT4.0) [MemT4.0] <- (UsedT4.0) IntervalALatticeVectorA(UsedT4.0)
5.F.32,0.9.1,0.00,5.00,Zonal statistics,Full,4.00,0.00,0.00,1.00,1.00,1.00,,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) KrigingInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) FieldRasterIntervalA(UsedT1.0) FocalStatisticsMeanInterval(Tool2) FieldRasterIntervalA(MemT2.0) [MemT2.0] <- (UsedT2.0) FieldRasterIntervalA(UsedT2.0) FocalStatisticsMeanInterval(Tool3) FieldRasterIntervalA(MemT3.0) [MemT0.1] <- (UsedT3.0) LatticeVectorA(UsedT3.0) [MemT3.0] <- (UsedT3.1) FieldRasterIntervalA(UsedT3.1) ZonalStatisticsMeanInterval(Tool4) IntervalALatticeVectorA(MemT4.0) [MemT4.0] <- (UsedT4.0) IntervalALatticeVectorA(UsedT4.0)
5.F.33,0.9.1,0.00,5.00,Zonal statistics,Full,5.00,0.00,0.00,1.00,1.00,1.00,,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) KrigingInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) FieldRasterIntervalA(UsedT1.0) [MemT0.0] <- (UsedT1.1) IntervalAPointMeasures(UsedT1.1) ExtractFieldRasterValuestoPointMeasuresInterval(Tool2) IntervalAPointMeasures(MemT2.0) [MemT2.0] <- (UsedT2.0) IntervalAPointMeasures(UsedT2.0) ThiessenPolygonsInterval(Tool3) CoverageIntervalA(MemT3.0) [MemT3.0] <- (UsedT3.0) CoverageIntervalA(UsedT3.0) CoverageToIntervalFieldRaster(Tool4) FieldRasterIntervalA(MemT4.0) [MemT0.1] <- (UsedT4.0) LatticeVectorA(UsedT4.0) [MemT4.0] <- (UsedT4.1) FieldRasterIntervalA(UsedT4.1) ZonalStatisticsMeanInterval(Tool5) IntervalALatticeVectorA(MemT5.0) [MemT5.0] <- (UsedT5.0) IntervalALatticeVectorA(UsedT5.0)
5.F.34,0.9.1,0.00,5.00,Zonal statistics,Full,5.00,0.00,0.00,1.00,1.00,1.00,,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) KrigingInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) FieldRasterIntervalA(UsedT1.0) FocalStatisticsMeanInterval(Tool2) FieldRasterIntervalA(MemT2.0) [MemT2.0] <- (UsedT2.0) FieldRasterIntervalA(UsedT2.0) [MemT0.0] <- (UsedT2.1) IntervalAPointMeasures(UsedT2.1) ExtractFieldRasterValuestoPointMeasuresInterval(Tool3) IntervalAPointMeasures(MemT3.0) [MemT3.0] <- (UsedT3.0) IntervalAPointMeasures(UsedT3.0) IDWInterval(Tool4) FieldRasterIntervalA(MemT4.0) [MemT0.1] <- (UsedT4.0) LatticeVectorA(UsedT4.0) [MemT4.0] <- (UsedT4.1) FieldRasterIntervalA(UsedT4.1) ZonalStatisticsMeanInterval(Tool5) IntervalALatticeVectorA(MemT5.0) [MemT5.0] <- (UsedT5.0) IntervalALatticeVectorA(UsedT5.0)
5.F.35,0.9.1,0.00,5.00,Zonal statistics,Full,5.00,0.00,0.00,1.00,0.00,1.00,,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) KrigingInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) FieldRasterIntervalA(UsedT1.0) [MemT0.0] <- (UsedT1.1) IntervalAPointMeasures(UsedT1.1) ExtractFieldRasterValuestoPointMeasuresInterval(Tool2) IntervalAPointMeasures(MemT2.0) [MemT1.0] <- (UsedT2.0) FieldRasterIntervalA(UsedT2.0) [MemT2.0] <- (UsedT2.1) IntervalAPointMeasures(UsedT2.1) ExtractFieldRasterValuestoPointMeasuresInterval(Tool3) IntervalAPointMeasures(MemT3.0) [MemT3.0] <- (UsedT3.0) IntervalAPointMeasures(UsedT3.0) KrigingInterval(Tool4) FieldRasterIntervalA(MemT4.0) [MemT0.1] <- (UsedT4.0) LatticeVectorA(UsedT4.0) [MemT4.0] <- (UsedT4.1) FieldRasterIntervalA(UsedT4.1) ZonalStatisticsMeanInterval(Tool5) IntervalALatticeVectorA(MemT5.0) [MemT5.0] <- (UsedT5.0) IntervalALatticeVectorA(UsedT5.0)
5.F.36,0.9.1,0.00,5.00,Zonal statistics,Full,5.00,0.00,0.00,1.00,1.00,1.00,,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) ThiessenPolygonsInterval(Tool1) CoverageIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) CoverageIntervalA(UsedT1.0) CoverageToIntervalFieldRaster(Tool2) FieldRasterIntervalA(MemT2.0) [MemT2.0] <- (UsedT2.0) FieldRasterIntervalA(UsedT2.0) FocalStatisticsMeanInterval(Tool3) FieldRasterIntervalA(MemT3.0) [MemT3.0] <- (UsedT3.0) FieldRasterIntervalA(UsedT3.0) FocalStatisticsMeanInterval(Tool4) FieldRasterIntervalA(MemT4.0) [MemT0.1] <- (UsedT4.0) LatticeVectorA(UsedT4.0) [MemT4.0] <- (UsedT4.1) FieldRasterIntervalA(UsedT4.1) ZonalStatisticsMeanInterval(Tool5) IntervalALatticeVectorA(MemT5.0) [MemT5.0] <- (UsedT5.0) IntervalALatticeVectorA(UsedT5.0)
5.F.37,0.9.1,0.00,5.00,Zonal statistics,Full,5.00,0.00,0.00,1.00,1.00,1.00,,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) IDWInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) FieldRasterIntervalA(UsedT1.0) [MemT0.0] <- (UsedT1.1) IntervalAPointMeasures(UsedT1.1) ExtractFieldRasterValuestoPointMeasuresInterval(Tool2) IntervalAPointMeasures(MemT2.0) [MemT2.0] <- (UsedT2.0) IntervalAPointMeasures(UsedT2.0) ThiessenPolygonsInterval(Tool3) CoverageIntervalA(MemT3.0) [MemT3.0] <- (UsedT3.0) CoverageIntervalA(UsedT3.0) CoverageToIntervalFieldRaster(Tool4) FieldRasterIntervalA(MemT4.0) [MemT0.1] <- (UsedT4.0) LatticeVectorA(UsedT4.0) [MemT4.0] <- (UsedT4.1) FieldRasterIntervalA(UsedT4.1) ZonalStatisticsMeanInterval(Tool5) IntervalALatticeVectorA(MemT5.0) [MemT5.0] <- (UsedT5.0) IntervalALatticeVectorA(UsedT5.0)
5.F.38,0.9.1,0.00,5.00,Zonal statistics,Full,5.00,0.00,0.00,1.00,1.00,1.00,,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) ThiessenPolygonsInterval(Tool1) CoverageIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) CoverageIntervalA(UsedT1.0) CoverageToIntervalFieldRaster(Tool2) FieldRasterIntervalA(MemT2.0) [MemT2.0] <- (UsedT2.0) FieldRasterIntervalA(UsedT2.0) [MemT0.0] <- (UsedT2.1) IntervalAPointMeasures(UsedT2.1) ExtractFieldRasterValuestoPointMeasuresInterval(Tool3) IntervalAPointMeasures(MemT3.0) [MemT3.0] <- (UsedT3.0) IntervalAPointMeasures(UsedT3.0) IDWInterval(Tool4) FieldRasterIntervalA(MemT4.0) [MemT0.1] <- (UsedT4.0) LatticeVectorA(UsedT4.0) [MemT4.0] <- (UsedT4.1) FieldRasterIntervalA(UsedT4.1) ZonalStatisticsMeanInterval(Tool5) IntervalALatticeVectorA(MemT5.0) [MemT5.0] <- (UsedT5.0) IntervalALatticeVectorA(UsedT5.0)
5.F.39,0.9.1,0.00,5.00,Zonal statistics,Full,5.00,0.00,0.00,1.00,1.00,1.00,,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) IDWInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) FieldRasterIntervalA(UsedT1.0) FocalStatisticsMeanInterval(Tool2) FieldRasterIntervalA(MemT2.0) [MemT2.0] <- (UsedT2.0) FieldRasterIntervalA(UsedT2.0) [MemT0.0] <- (UsedT2.1) IntervalAPointMeasures(UsedT2.1) ExtractFieldRasterValuestoPointMeasuresInterval(Tool3) IntervalAPointMeasures(MemT3.0) [MemT3.0] <- (UsedT3.0) IntervalAPointMeasures(UsedT3.0) IDWInterval(Tool4) FieldRasterIntervalA(MemT4.0) [MemT0.1] <- (UsedT4.0) LatticeVectorA(UsedT4.0) [MemT4.0] <- (UsedT4.1) FieldRasterIntervalA(UsedT4.1) ZonalStatisticsMeanInterval(Tool5) IntervalALatticeVectorA(MemT5.0) [MemT5.0] <- (UsedT5.0) IntervalALatticeVectorA(UsedT5.0)
5.F.40,0.9.1,0.00,5.00,Zonal statistics,Full,5.00,0.00,0.00,1.00,0.00,1.00,,IntervalAPointMeasures(MemT0.0) LatticeVectorA(MemT0.1) IntervalAPointMeasures(UsedT0.0) [MemT0.0] <- (UsedT0.0) KrigingInterval(Tool1) FieldRasterIntervalA(MemT1.0) [MemT1.0] <- (UsedT1.0) FieldRasterIntervalA(UsedT1.0) [MemT0.0] <- (UsedT1.1) IntervalAPointMeasures(UsedT1.1) ExtractFieldRasterValuestoPointMeasuresInterval(Tool2) IntervalAPointMeasures(MemT2.0) [MemT1.0] <- (UsedT2.0) FieldRasterIntervalA(UsedT2.0) [MemT2.0] <- (UsedT2.1) IntervalAPointMeasures(UsedT2.1) ExtractFieldRasterValuestoPointMeasuresInterval(Tool3) IntervalAPointMeasures(MemT3.0) [MemT3.0] <- (UsedT3.0) IntervalAPointMeasures(UsedT3.0) IDWInterval(Tool4) FieldRasterIntervalA(MemT4.0) [MemT0.1] <- (UsedT4.0) LatticeVectorA(UsedT4.0) [MemT4.0] <- (UsedT4.1) FieldRasterIntervalA(UsedT4.1) ZonalStatisticsMeanInterval(Tool5) IntervalALatticeVectorA(MemT5.0) [MemT5.0] <- (UsedT5.0) IntervalALatticeVectorA(UsedT5.0)
5.S.01,0.9.1,1.00,5.00,,SOTA,1.00,0.00,1.00,0.00,0.00,0.00,,PointA(MemT0.0) VectorRegionA(MemT0.1) PointA(UsedT0.0) [MemT0.0] <- (UsedT0.0) VectorRegionA(UsedT0.1) [MemT0.1] <- (UsedT0.1) SpatialJoinSumPoint(Tool1) VectorRegionA(MemT1.0) [MemT1.0] <- (UsedT1.0) VectorRegionA(UsedT1.0)
5.S.02,0.9.1,1.00,5.00,,SOTA,1.00,0.00,1.00,0.00,0.00,0.00,,PointA(MemT0.0) VectorRegionA(MemT0.1) PointA(UsedT0.0) [MemT0.0] <- (UsedT0.0) VectorRegionA(UsedT0.1) [MemT0.1] <- (UsedT0.1) SpatialJoinCountPoint(Tool1) VectorRegionA(MemT1.0) [MemT1.0] <- (UsedT1.0) VectorRegionA(UsedT1.0)
5.S.03,0.9.1,1.00,5.00,,SOTA,1.00,0.00,0.00,0.00,1.00,1.00,,PointA(MemT0.0) VectorRegionA(MemT0.1) PointA(UsedT0.0) [MemT0.0] <- (UsedT0.0) VectorRegionA(UsedT0.1) [MemT0.1] <- (UsedT0.1) SpatialJoinMeanPoint(Tool1) VectorRegionA(MemT1.0) [MemT1.0] <- (UsedT1.0) VectorRegionA(UsedT1.0)
5.S.04,0.9.1,1.00,5.00,,SOTA,2.00,1.00,1.00,0.00,0.00,0.00,,PointA(MemT0.0) VectorRegionA(MemT0.1) PointA(UsedT0.0) [MemT0.0] <- (UsedT0.0) VectorRegionA(UsedT0.1) [MemT0.1] <- (UsedT0.1) SpatialJoinMeanPoint(Tool1) VectorRegionA(MemT1.0) [MemT0.1] <- (UsedT1.0) VectorRegionA(UsedT1.0) [MemT1.0] <- (UsedT1.1) VectorRegionA(UsedT1.1) ArealInterpolationRate(Tool2) VectorRegionA(MemT2.0) [MemT2.0] <- (UsedT2.0) VectorRegionA(UsedT2.0)
5.S.05,0.9.1,1.00,5.00,,SOTA,2.00,0.00,1.00,0.00,0.00,0.00,,PointA(MemT0.0) VectorRegionA(MemT0.1) PointA(UsedT0.0) [MemT0.0] <- (UsedT0.0) VectorRegionA(UsedT0.1) [MemT0.1] <- (UsedT0.1) SpatialJoinCountPoint(Tool1) VectorRegionA(MemT1.0) [MemT0.1] <- (UsedT1.0) VectorRegionA(UsedT1.0) [MemT1.0] <- (UsedT1.1) VectorRegionA(UsedT1.1) SpatialJoinCountRegion(Tool2) VectorRegionA(MemT2.0) [MemT2.0] <- (UsedT2.0) VectorRegionA(UsedT2.0)
5.S.06,0.9.1,1.00,5.00,,SOTA,2.00,0.00,1.00,0.00,0.00,0.00,,PointA(MemT0.0) VectorRegionA(MemT0.1) PointA(UsedT0.0) [MemT0.0] <- (UsedT0.0) VectorRegionA(UsedT0.1) [MemT0.1] <- (UsedT0.1) SpatialJoinSumPoint(Tool1) VectorRegionA(MemT1.0) [MemT0.0] <- (UsedT1.0) PointA(UsedT1.0) [MemT1.0] <- (UsedT1.1) VectorRegionA(UsedT1.1) SpatialJoinSumPoint(Tool2) VectorRegionA(MemT2.0) [MemT2.0] <- (UsedT2.0) VectorRegionA(UsedT2.0)
5.S.07,0.9.1,1.00,5.00,,SOTA,2.00,0.00,1.00,0.00,0.00,0.00,,PointA(MemT0.0) VectorRegionA(MemT0.1) PointA(UsedT0.0) [MemT0.0] <- (UsedT0.0) ThiessenPolygonsRegion(Tool1) VectorRegionA(MemT1.0) [MemT1.0] <- (UsedT1.0) VectorRegionA(UsedT1.0) [MemT0.1] <- (UsedT1.1) VectorRegionA(UsedT1.1) SpatialJoinCountRegion(Tool2) VectorRegionA(MemT2.0) [MemT2.0] <- (UsedT2.0) VectorRegionA(UsedT2.0)
5.S.08,0.9.1,1.00,5.00,,SOTA,2.00,0.00,1.00,0.00,0.00,0.00,,PointA(MemT0.0) VectorRegionA(MemT0.1) PointA(UsedT0.0) [MemT0.0] <- (UsedT0.0) ThiessenPolygonsRegion(Tool1) VectorRegionA(MemT1.0) [MemT0.1] <- (UsedT1.0) VectorRegionA(UsedT1.0) [MemT1.0] <- (UsedT1.1) VectorRegionA(UsedT1.1) SpatialJoinCountRegion(Tool2) VectorRegionA(MemT2.0) [MemT2.0] <- (UsedT2.0) VectorRegionA(UsedT2.0)
5.S.09,0.9.1,1.00,5.00,,SOTA,2.00,0.00,1.00,0.00,0.00,0.00,,PointA(MemT0.0) VectorRegionA(MemT0.1) PointA(UsedT0.0) [MemT0.0] <- (UsedT0.0) VectorRegionA(UsedT0.1) [MemT0.1] <- (UsedT0.1) SpatialJoinCountPoint(Tool1) VectorRegionA(MemT1.0) [MemT1.0] <- (UsedT1.0) VectorRegionA(UsedT1.0) [MemT0.1] <- (UsedT1.1) VectorRegionA(UsedT1.1) SpatialJoinCountRegion(Tool2) VectorRegionA(MemT2.0) [MemT2.0] <- (UsedT2.0) VectorRegionA(UsedT2.0)
5.S.10,0.9.1,1.00,5.00,,SOTA,2.00,0.00,1.00,0.00,0.00,0.00,,PointA(MemT0.0) VectorRegionA(MemT0.1) PointA(UsedT0.0) [MemT0.0] <- (UsedT0.0) VectorRegionA(UsedT0.1) [MemT0.1] <- (UsedT0.1) SpatialJoinSumPoint(Tool1) VectorRegionA(MemT1.0) [MemT1.0] <- (UsedT1.0) VectorRegionA(UsedT1.0) [MemT0.1] <- (UsedT1.1) VectorRegionA(UsedT1.1) SpatialJoinCountRegion(Tool2) VectorRegionA(MemT2.0) [MemT2.0] <- (UsedT2.0) VectorRegionA(UsedT2.0)
5.S.11,0.9.1,1.00,5.00,,SOTA,2.00,0.00,1.00,0.00,0.00,0.00,,PointA(MemT0.0) VectorRegionA(MemT0.1) PointA(UsedT0.0) [MemT0.0] <- (UsedT0.0) VectorRegionA(UsedT0.1) [MemT0.1] <- (UsedT0.1) SpatialJoinMeanPoint(Tool1) VectorRegionA(MemT1.0) [MemT1.0] <- (UsedT1.0) VectorRegionA(UsedT1.0) [MemT0.1] <- (UsedT1.1) VectorRegionA(UsedT1.1) SpatialJoinCountRegion(Tool2) VectorRegionA(MemT2.0) [MemT2.0] <- (UsedT2.0) VectorRegionA(UsedT2.0)
5.S.12,0.9.1,1.00,5.00,,SOTA,2.00,0.00,1.00,0.00,0.00,0.00,,PointA(MemT0.0) VectorRegionA(MemT0.1) PointA(UsedT0.0) [MemT0.0] <- (UsedT0.0) VectorRegionA(UsedT0.1) [MemT0.1] <- (UsedT0.1) SpatialJoinMeanPoint(Tool1) VectorRegionA(MemT1.0) [MemT0.1] <- (UsedT1.0) VectorRegionA(UsedT1.0) [MemT1.0] <- (UsedT1.1) VectorRegionA(UsedT1.1) SpatialJoinCountRegion(Tool2) VectorRegionA(MemT2.0) [MemT2.0] <- (UsedT2.0) VectorRegionA(UsedT2.0)
5.S.13,0.9.1,1.00,5.00,,SOTA,2.00,0.00,1.00,0.00,0.00,0.00,,PointA(MemT0.0) VectorRegionA(MemT0.1) PointA(UsedT0.0) [MemT0.0] <- (UsedT0.0) VectorRegionA(UsedT0.1) [MemT0.1] <- (UsedT0.1) SpatialJoinSumPoint(Tool1) VectorRegionA(MemT1.0) [MemT0.1] <- (UsedT1.0) VectorRegionA(UsedT1.0) [MemT1.0] <- (UsedT1.1) VectorRegionA(UsedT1.1) SpatialJoinCountRegion(Tool2) VectorRegionA(MemT2.0) [MemT2.0] <- (UsedT2.0) VectorRegionA(UsedT2.0)
5.S.14,0.9.1,1.00,5.00,,SOTA,2.00,0.00,1.00,0.00,0.00,0.00,,PointA(MemT0.0) VectorRegionA(MemT0.1) PointA(UsedT0.0) [MemT0.0] <- (UsedT0.0) VectorRegionA(UsedT0.1) [MemT0.1] <- (UsedT0.1) SpatialJoinSumPoint(Tool1) VectorRegionA(MemT1.0) [MemT1.0] <- (UsedT1.0) VectorRegionA(UsedT1.0) [MemT1.0] <- (UsedT1.1) VectorRegionA(UsedT1.1) SpatialJoinCountRegion(Tool2) VectorRegionA(MemT2.0) [MemT2.0] <- (UsedT2.0) VectorRegionA(UsedT2.0)
5.S.15,0.9.1,1.00,5.00,,SOTA,2.00,0.00,1.00,0.00,0.00,0.00,,PointA(MemT0.0) VectorRegionA(MemT0.1) PointA(UsedT0.0) [MemT0.0] <- (UsedT0.0) VectorRegionA(UsedT0.1) [MemT0.1] <- (UsedT0.1) SpatialJoinMeanPoint(Tool1) VectorRegionA(MemT1.0) [MemT1.0] <- (UsedT1.0) VectorRegionA(UsedT1.0) [MemT1.0] <- (UsedT1.1) VectorRegionA(UsedT1.1) SpatialJoinCountRegion(Tool2) VectorRegionA(MemT2.0) [MemT2.0] <- (UsedT2.0) VectorRegionA(UsedT2.0)
5.S.16,0.9.1,1.00,5.00,,SOTA,2.00,0.00,1.00,0.00,0.00,0.00,,PointA(MemT0.0) VectorRegionA(MemT0.1) PointA(UsedT0.0) [MemT0.0] <- (UsedT0.0) VectorRegionA(UsedT0.1) [MemT0.1] <- (UsedT0.1) SpatialJoinCountPoint(Tool1) VectorRegionA(MemT1.0) [MemT1.0] <- (UsedT1.0) VectorRegionA(UsedT1.0) [MemT1.0] <- (UsedT1.1) VectorRegionA(UsedT1.1) SpatialJoinCountRegion(Tool2) VectorRegionA(MemT2.0) [MemT2.0] <- (UsedT2.0) VectorRegionA(UsedT2.0)
